"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"Latitude_WGS84_en";"Name_en";"AdmArea_en";"District_en";"Location_en";"NumberOfAccessPoints_en";"WiFiName_en";"CoverageArea_en";"FunctionFlag_en";"AccessFlag_en";"Password_en";"Longitude_WGS84_en";"geodata_center";"geoarea";
"55.762563347";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 1, строение 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579157662";"282752218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.763882442";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 1, строение 103";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57821712";"282752220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.761166292";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 1, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576467205";"282752221";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.761166108";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 1, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576451275";"282752222";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.771991717";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 58";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.584761025";"282752233";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.772803085";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Грузинская улица, дом 62";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585767872";"282752234";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.773305704";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Грузинский Вал, дом 18/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578703077";"282752235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.774887878";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Грузинский Вал, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581866012";"282752236";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.774897045";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Грузинский Вал, дом 27";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581881622";"282752237";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.774489675";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Грузинский Вал, дом 23-25, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.580844177";"282752238";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762763939";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Бронная улица, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.600555365";"282752549";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760232087";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Бронная улица, дом 2/6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597602056";"282752550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760231542";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Бронная улица, дом 2/6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597554264";"282752551";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.761315191";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Бронная улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598806311";"282752552";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762514414";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Бронная улица, дом 21/13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.595225048";"282752553";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762949461";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Бронная улица, дом 21/13, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594763133";"282752554";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762940661";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Бронная улица, дом 21/13, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594779388";"282752555";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765214534";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Бронная улица, дом 31/13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591669148";"282752556";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
