"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.731226875";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 3-й Монетчиковский переулок, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629680556";"870358141";"{""coordinates"":[37.629680556,55.731226875],""type"":""Point""}";"";
"55.733303333";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 4-й Монетчиковский переулок, дом 1/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63215598";"870358142";"{""coordinates"":[37.63215598,55.733303333],""type"":""Point""}";"";
"55.733320767";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 4-й Монетчиковский переулок, дом 1/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632107592";"870358143";"{""coordinates"":[37.632107592,55.733320767],""type"":""Point""}";"";
"55.7322066";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630506217";"870358144";"{""coordinates"":[37.630506217,55.7322066],""type"":""Point""}";"";
"55.732873029";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 4-й Монетчиковский переулок, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62982992";"870358145";"{""coordinates"":[37.62982992,55.732873029],""type"":""Point""}";"";
"55.732623177";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.633214944";"870358146";"{""coordinates"":[37.633214944,55.732623177],""type"":""Point""}";"";
"55.732206777";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630522136";"870358147";"{""coordinates"":[37.630522136,55.732206777],""type"":""Point""}";"";
"55.732614194";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.633215258";"870358148";"{""coordinates"":[37.633215258,55.732614194],""type"":""Point""}";"";
"55.731881275";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632763104";"870358149";"{""coordinates"":[37.632763104,55.731881275],""type"":""Point""}";"";
"55.731872292";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632763418";"870358150";"{""coordinates"":[37.632763418,55.731872292],""type"":""Point""}";"";
"55.732543165";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 5-й Монетчиковский переулок, дом 8/10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632485154";"870358151";"{""coordinates"":[37.632485154,55.732543165],""type"":""Point""}";"";
"55.750052475";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Москворецкая набережная, владение 3/1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624798416";"870358153";"{""coordinates"":[37.624798416,55.750052475],""type"":""Point""}";"";
"55.74943661";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Москворецкая набережная, дом 3";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632419965";"870358154";"{""coordinates"":[37.632419965,55.74943661],""type"":""Point""}";"";
